OV,RE,USU
155.2,243.0,332.7
136.2,271.7,332.7
155.3,245.4,332.7
134.2,242.0,332.7
156.3,273.5,332.7
138.4,245.0,332.7
156.4,243.8,332.7
140.3,271.1,332.7
137.4,273.2,332.7
137.1,247.3,332.7
174.4,272.6,332.7
135.0,276.6,332.7
157.0,425.1,332.7
137.5,401.1,332.7
154.0,405.1,332.7
142.5,428.6,332.7
206.4,410.2,332.7
208.9,443.1,332.7
205.3,440.9,332.7
261.4,422.2,332.7
272.7,418.3,332.7
253.1,425.0,332.7
261.9,455.2,332.7
252.6,446.7,332.7
270.5,444.2,332.7
256.7,462.1,332.7
257.3,465.6,332.7
297.0,453.7,332.7
258.5,505.2,332.7
282.4,504.0,332.7
263.3,441.0,332.7
257.8,441.8,332.7
260.2,402.8,332.7
263.0,519.6,332.7
278.5,510.8,332.7
271.8,538.9,332.7
296.3,499.0,332.7
260.1,494.0,332.7
261.3,533.1,332.7
261.1,492.8,332.7
257.8,496.4,332.7
258.8,497.5,332.7
278.3,498.0,332.7
291.6,520.5,332.7
276.1,483.3,332.7
261.3,501.0,332.7
308.4,464.5,332.7
258.8,523.2,332.7
257.1,467.2,332.7
257.9,467.5,332.7
261.5,486.8,332.7
255.1,483.4,332.7
263.2,478.1,332.7
256.9,449.7,332.7
263.9,446.4,332.7
184.4,503.6,332.7
202.0,493.1,332.7
192.8,487.3,332.7
197.8,468.3,332.7
214.1,490.6,332.7
194.2,424.9,332.7
196.6,422.9,332.7
193.5,423.9,332.7
195.8,436.5,332.7
213.6,414.5,332.7
232.2,437.2,332.7
195.0,454.3,332.7
228.1,485.0,332.7
191.1,449.5,332.7
223.0,451.5,332.7
206.5,449.9,332.7
191.9,472.5,332.7
209.9,455.8,332.7
193.2,480.5,332.7
213.2,448.1,332.7
190.5,462.8,332.7
209.4,381.9,332.7
211.4,408.9,332.7
214.5,389.2,332.7
221.2,354.2,332.7
188.6,262.9,332.7
181.4,261.2,332.7
179.0,251.6,332.7
211.9,189.8,332.7
140.1,146.0,332.7
137.6,172.0,332.7
138.6,176.4,332.7
137.8,145.3,332.7
136.7,225.6,332.7
136.9,268.0,332.7
159.2,271.7,332.7
137.3,215.7,332.7
140.6,220.6,332.7
139.6,185.0,332.7
135.9,189.7,332.7
138.5,208.9,332.7
138.3,239.5,332.7
135.2,296.8,332.7
137.5,246.7,332.7
155.9,234.4,332.7
137.1,185.9,332.7
139.8,242.7,332.7
174.8,184.0,332.7
137.1,187.1,332.7
138.3,279.7,332.7
140.0,246.5,332.7
156.4,279.5,332.7
139.7,243.1,332.7
154.4,348.7,332.7
153.8,341.5,332.7
133.6,354.1,332.7
151.5,382.4,332.7
177.9,390.3,332.7
220.6,426.1,332.7
203.2,449.6,332.7
240.9,435.7,332.7
246.2,459.4,332.7
252.5,408.8,332.7
291.1,413.4,332.7
248.6,404.4,332.7
278.4,401.3,332.7
277.9,456.9,332.7
285.0,459.4,332.7
284.9,446.8,332.7
256.7,445.0,332.7
273.8,504.9,332.7
254.8,428.8,332.7
252.6,405.7,332.7
277.3,434.1,332.7
261.9,404.7,332.7
274.6,373.8,332.7
257.7,335.9,332.7
281.6,415.9,332.7
250.5,381.5,332.7
273.3,415.7,332.7
256.1,334.8,332.7
302.8,329.1,332.7
252.9,338.0,332.7
253.5,338.6,332.7
252.0,342.1,332.7
268.7,388.0,332.7
246.7,333.4,332.7
250.0,373.6,332.7
251.2,339.8,332.7
251.6,337.0,332.7
253.1,335.7,332.7
269.6,349.4,332.7
247.1,335.5,332.7
247.9,369.9,332.7
268.9,403.2,332.7
242.6,343.1,332.7
231.1,340.8,332.7
203.4,376.1,332.7
187.2,402.6,332.7
205.0,377.2,332.7
207.4,375.9,332.7
189.9,329.4,332.7
189.2,300.5,332.7
226.5,296.7,332.7
198.5,321.8,332.7
196.0,277.0,332.7
197.5,294.2,332.7
209.9,308.7,332.7
204.9,281.5,332.7
189.4,273.1,332.7
189.3,272.7,332.7
226.1,272.4,332.7
192.1,267.1,332.7
225.4,274.6,332.7
191.1,275.5,332.7
236.2,274.0,332.7
207.4,270.3,332.7
192.7,179.4,332.7
209.7,184.4,332.7
186.2,180.2,332.7
189.4,182.8,332.7
224.7,159.4,332.7
192.2,168.2,332.7
209.5,160.3,332.7
188.6,159.8,332.7
148.1,160.3,332.7
161.9,167.9,332.7
162.0,158.6,332.7
161.1,159.0,332.7
139.0,157.0,332.7
140.7,160.0,332.7
157.4,158.0,332.7
158.2,157.7,332.7
158.8,164.9,332.7
160.8,164.5,332.7
137.4,159.1,332.7
158.6,157.0,332.7
156.6,162.1,332.7
154.7,155.1,332.7
138.9,157.1,332.7
175.1,160.7,332.7
140.7,157.5,332.7
160.4,162.0,332.7
139.1,160.6,332.7
160.2,157.4,332.7
141.3,155.4,332.7
135.9,157.7,332.7
138.8,154.0,332.7
157.7,164.8,332.7
138.5,177.1,332.7
156.4,183.2,332.7
135.4,176.9,332.7
154.3,252.5,332.7
134.7,260.0,332.7
148.5,252.7,332.7
129.4,271.5,332.7
149.8,265.2,332.7
145.3,261.9,332.7
128.9,272.8,332.7
145.5,278.8,332.7
130.0,277.6,332.7
131.8,272.6,332.7
130.1,271.2,332.7
151.3,280.2,332.7
130.6,292.0,332.7
149.0,289.6,332.7
132.7,291.5,332.7
127.5,289.0,332.7
133.0,276.2,332.7
131.2,277.9,332.7
126.8,279.9,332.7
148.2,272.0,332.7
129.4,329.4,332.7
150.9,335.7,332.7
134.3,333.4,332.7
150.6,277.7,332.7
131.2,302.4,332.7
130.2,278.1,332.7
128.4,273.2,332.7
148.8,276.6,332.7
129.3,272.3,332.7
166.1,274.0,332.7
130.7,306.5,332.7
128.8,277.0,332.7
129.2,305.7,332.7
128.5,301.6,332.7
130.8,303.4,332.7
130.0,331.5,332.7
144.4,288.5,332.7
129.2,318.6,332.7
166.9,286.1,332.7
128.8,275.9,332.7
138.8,275.0,332.7
155.6,205.7,332.7
138.2,211.9,332.7
138.5,208.2,332.7
136.6,207.1,332.7
142.1,212.1,332.7
159.1,207.2,332.7
139.5,208.8,332.7
137.9,205.3,332.7
137.9,210.4,332.7
137.0,205.6,332.7
158.1,207.9,332.7
137.1,212.4,332.7
137.6,228.1,332.7
137.5,201.4,332.7
155.3,199.6,332.7
155.7,201.9,332.7
157.4,203.9,332.7
137.4,205.7,332.7
138.8,212.4,332.7
155.8,208.1,332.7
137.2,160.7,332.7
156.8,166.3,332.7
156.9,160.7,332.7
139.8,161.9,332.7
140.7,145.3,332.7
142.5,144.2,332.7
174.8,143.4,332.7
142.7,143.3,332.7
139.8,150.7,332.7
138.0,146.4,332.7
138.8,147.9,332.7
139.4,139.9,332.7
157.5,142.3,332.7
140.3,143.6,332.7
157.1,146.1,332.7
136.9,143.1,332.7
140.5,145.4,332.7
138.7,144.0,332.7
155.5,143.7,332.7
141.0,143.9,332.7
174.8,147.9,332.7
136.4,143.2,332.7
139.6,140.1,332.7
138.8,145.4,332.7
141.6,146.6,332.7
139.3,145.9,332.7
155.8,144.8,332.7
139.4,147.9,332.7
158.8,142.6,332.7
138.9,141.9,332.7
139.0,159.6,332.7
159.4,141.9,332.7
156.2,151.1,332.7
159.2,150.5,332.7
156.4,142.2,332.7
131.3,147.1,332.7
172.2,162.3,332.7
130.7,169.1,332.7
163.9,165.1,332.7
129.1,234.9,332.7
147.6,237.8,332.7
128.0,246.7,332.7
150.4,242.8,332.7
133.7,240.7,332.7
147.2,243.4,332.7
131.2,241.9,332.7
149.2,247.3,332.7
129.9,239.3,332.7
129.2,241.8,332.7
129.0,241.0,332.7
147.2,239.4,332.7
127.9,241.2,332.7
145.7,156.9,332.7
131.1,158.3,332.7
130.5,155.6,332.7
164.7,159.3,332.7
129.8,159.8,332.7
167.3,164.8,332.7
129.5,166.5,332.7
164.5,164.4,332.7
126.8,226.7,332.7
144.4,227.1,332.7
126.0,227.5,332.7
163.2,196.8,332.7
126.0,164.5,332.7
164.2,194.0,332.7
128.0,197.9,332.7
144.0,168.2,332.7
130.1,163.3,332.7
164.4,166.9,332.7
128.8,160.9,332.7
150.3,165.5,332.7
127.2,169.7,332.7
128.2,168.6,332.7
127.3,162.1,332.7
130.1,160.3,332.7
130.3,168.4,332.7
135.0,168.6,332.7
159.0,172.0,332.7
156.2,164.6,332.7
140.3,163.5,332.7
140.8,171.2,332.7
157.2,165.7,332.7
140.4,165.4,332.7
141.5,164.3,332.7
139.4,172.0,332.7
138.9,167.5,332.7
144.6,165.8,332.7
141.0,170.0,332.7
180.0,169.1,332.7
140.6,165.6,332.7
175.5,166.3,332.7
139.0,165.1,332.7
139.1,162.7,332.7
138.1,166.6,332.7
138.6,166.8,332.7
139.6,165.8,332.7
155.7,160.7,332.7
140.6,166.1,332.7
178.1,169.1,332.7
139.0,149.6,332.7
158.5,152.4,332.7
143.9,151.1,332.7
158.1,145.8,332.7
141.2,150.9,332.7
157.8,163.1,332.7
138.2,146.6,332.7
158.9,144.4,332.7
140.3,145.4,332.7
157.1,148.2,332.7
157.8,149.8,332.7
157.6,146.9,332.7
139.7,145.2,332.7
175.5,146.1,332.7
139.9,155.8,332.7
154.3,146.4,332.7
140.6,146.1,332.7
137.3,144.9,332.7
157.4,144.0,332.7
137.3,147.2,332.7
140.2,146.7,332.7
156.9,148.2,332.7
154.5,144.1,332.7
140.0,147.7,332.7
157.4,144.7,332.7
154.7,164.5,332.7
137.0,166.5,332.7
157.3,174.9,332.7
137.2,169.5,332.7
173.4,171.6,332.7
136.5,167.4,332.7
152.2,174.6,332.7
152.1,171.3,332.7
130.4,183.9,332.7
146.3,208.3,332.7
150.5,208.6,332.7
133.0,182.1,332.7
129.3,241.7,332.7
128.7,214.9,332.7
130.5,202.7,332.7
131.1,240.2,332.7
148.1,274.2,332.7
148.1,278.3,332.7
131.0,277.8,332.7
129.8,284.0,332.7
148.8,253.3,332.7
131.4,280.4,332.7
149.4,249.8,332.7
130.5,279.6,332.7
130.7,245.4,332.7
147.5,252.7,332.7
129.7,253.6,332.7
131.2,257.9,332.7
130.2,252.1,332.7
127.8,216.9,332.7
166.5,216.6,332.7
130.3,209.4,332.7
147.3,213.4,332.7
131.5,218.9,332.7
152.7,207.6,332.7
130.6,194.0,332.7
145.7,185.5,332.7
131.2,190.4,332.7
168.2,215.4,332.7
127.4,211.9,332.7
167.2,212.2,332.7
130.8,219.3,332.7
129.9,260.7,332.7
127.7,247.7,332.7
150.8,189.0,332.7
149.0,218.2,332.7
132.0,173.0,332.7
135.6,210.1,332.7
135.6,178.2,332.7
138.5,177.6,332.7
139.1,176.5,332.7
157.7,178.1,332.7
137.7,176.8,332.7
158.8,208.5,332.7
141.3,238.0,332.7
161.1,194.5,332.7
139.4,160.7,332.7
159.7,160.4,332.7
143.4,216.7,332.7
157.0,163.3,332.7
139.4,163.8,332.7
157.5,189.0,332.7
140.5,164.5,332.7
155.2,157.6,332.7
137.7,154.3,332.7
138.7,160.1,332.7
138.4,154.3,332.7
173.9,148.1,332.7
140.1,146.1,332.7
176.2,147.8,332.7
145.3,154.3,332.7
166.5,147.2,332.7
144.8,152.7,332.7
138.2,148.0,332.7
142.7,144.9,332.7
140.8,172.9,332.7
138.2,174.8,332.7
173.2,175.2,332.7
139.6,187.9,332.7
140.3,184.4,332.7
154.7,176.0,332.7
139.1,172.3,332.7
158.0,173.9,332.7
138.3,172.3,332.7
159.8,173.3,332.7
139.3,188.3,332.7
138.6,177.3,332.7
137.6,246.0,332.7
138.5,247.1,332.7
139.4,242.1,332.7
136.1,244.9,332.7
136.8,265.1,332.7
138.1,256.0,332.7
136.2,248.1,332.7
153.9,250.0,332.7
141.1,249.3,332.7
161.4,253.0,332.7
140.2,258.1,332.7
156.9,256.6,332.7
165.5,307.2,332.7
138.3,306.1,332.7
139.5,314.8,332.7
133.9,317.6,332.7
194.7,328.2,332.7
180.2,335.8,332.7
265.0,335.5,332.7
246.0,395.7,332.7
267.8,362.9,332.7
254.1,325.9,332.7
254.9,371.2,332.7
292.4,372.1,332.7
257.2,336.4,332.7
279.2,345.2,332.7
275.6,337.1,332.7
261.7,374.7,332.7
258.9,380.5,332.7
279.6,348.3,332.7
262.0,377.5,332.7
275.4,357.5,332.7
274.3,375.5,332.7
275.9,341.6,332.7
261.2,343.6,332.7
260.1,349.0,332.7
271.0,377.8,332.7
261.0,342.0,332.7
274.0,348.6,332.7
277.7,366.3,332.7
260.3,368.5,332.7
277.4,364.0,332.7
276.8,337.9,332.7
304.3,363.5,332.7
259.9,339.0,332.7
256.0,334.5,332.7
257.8,350.2,332.7
274.9,344.4,332.7
275.0,340.6,332.7
257.7,328.2,332.7
254.4,327.6,332.7
272.9,363.2,332.7
251.5,334.1,332.7
281.8,335.7,332.7
245.3,333.7,332.7
193.7,324.4,332.7
188.7,327.6,332.7
206.0,371.0,332.7
190.6,368.7,332.7
193.4,359.2,332.7
210.8,311.0,332.7
191.0,308.2,332.7
227.8,292.7,332.7
211.7,324.2,332.7
207.3,280.6,332.7
190.9,349.9,332.7
230.5,307.8,332.7
189.5,363.5,332.7
206.9,330.6,332.7
190.3,277.0,332.7
206.4,336.4,332.7
188.5,331.2,332.7
225.2,271.4,332.7
190.6,269.2,332.7
188.5,272.6,332.7
226.6,269.1,332.7
190.7,255.2,332.7
207.9,252.2,332.7
189.1,253.3,332.7
198.4,250.1,332.7
197.1,152.1,332.7
196.0,151.8,332.7
190.7,150.2,332.7
170.4,151.0,332.7
151.1,147.2,332.7
170.7,139.8,332.7
150.9,147.7,332.7
152.2,148.4,332.7
170.8,146.7,332.7
169.6,145.2,332.7
156.1,147.6,332.7
171.8,145.8,332.7
149.4,147.1,332.7
148.0,146.2,332.7
149.9,144.6,332.7
150.1,145.4,332.7
167.0,149.8,332.7
149.3,143.8,332.7
151.1,144.5,332.7
151.4,146.1,332.7
155.1,146.8,332.7
169.8,147.8,332.7
150.5,147.9,332.7
151.8,146.9,332.7
170.2,146.8,332.7
148.7,158.0,332.7
150.7,154.9,332.7
178.0,146.7,332.7
160.5,305.1,332.7
180.6,311.0,332.7
181.9,318.2,332.7
172.2,311.5,332.7
205.7,333.3,332.7
231.4,321.9,332.7
210.7,326.6,332.7
281.5,321.2,332.7
248.1,362.4,332.7
250.7,336.6,332.7
268.7,331.8,332.7
251.6,328.0,332.7
256.2,339.3,332.7
259.4,360.9,332.7
260.8,380.7,332.7
280.7,343.1,332.7
294.2,359.2,332.7
258.0,339.6,332.7
261.8,337.0,332.7
261.7,332.4,332.7
273.5,343.0,332.7
258.7,347.7,332.7
258.2,342.5,332.7
295.5,335.2,332.7
263.4,362.6,332.7
303.4,385.5,332.7
258.3,351.1,332.7
261.0,382.7,332.7
295.9,338.5,332.7
272.9,337.3,332.7
273.6,361.8,332.7
277.8,332.5,332.7
254.9,333.0,332.7
262.4,331.4,332.7
277.2,329.2,332.7
276.0,340.2,332.7
252.7,404.9,332.7
267.0,329.5,332.7
262.8,326.8,332.7
276.8,391.2,332.7
257.1,325.8,332.7
251.6,391.2,332.7
273.1,364.7,332.7
188.7,333.4,332.7
187.0,367.1,332.7
189.7,364.9,332.7
214.9,339.1,332.7
207.4,370.5,332.7
193.2,324.5,332.7
211.3,302.1,332.7
189.7,326.3,332.7
195.3,299.9,332.7
220.6,317.9,332.7
208.5,319.0,332.7
194.5,316.3,332.7
210.2,289.2,332.7
191.3,276.9,332.7
191.9,273.9,332.7
210.2,274.2,332.7
189.1,275.2,332.7
206.8,280.0,332.7
190.9,277.7,332.7
190.1,279.3,332.7
210.0,306.7,332.7
190.0,247.1,332.7
203.3,257.7,332.7
188.2,261.1,332.7
227.2,260.7,332.7
194.5,146.9,332.7
210.3,162.5,332.7
175.0,157.3,332.7
191.1,158.2,332.7
167.2,158.1,332.7
184.5,161.0,332.7
167.3,159.1,332.7
167.3,153.3,332.7
166.0,159.2,332.7
168.7,157.1,332.7
185.5,154.6,332.7
164.6,181.0,332.7
183.3,158.8,332.7
161.7,157.0,332.7
164.9,153.4,332.7
181.8,161.3,332.7
164.0,166.7,332.7
164.3,155.3,332.7
184.1,156.9,332.7
183.3,158.2,332.7
167.7,159.1,332.7
164.1,157.3,332.7
179.9,154.4,332.7
164.0,160.2,332.7
184.1,156.6,332.7
187.7,169.5,332.7
164.6,163.1,332.7
175.2,157.8,332.7
191.6,324.6,332.7
179.8,320.1,332.7
194.7,324.7,332.7
170.1,323.4,332.7
237.8,341.9,332.7
230.7,329.2,332.7
274.1,342.2,332.7
240.0,365.8,332.7
247.2,332.6,332.7
266.7,367.8,332.7
256.9,333.7,332.7
273.6,334.4,332.7
256.4,337.3,332.7
279.8,334.7,332.7
277.9,377.9,332.7
283.8,348.1,332.7
273.3,377.0,332.7
256.2,349.6,332.7
266.1,365.8,332.7
258.2,363.6,332.7
270.1,337.0,332.7
251.3,338.3,332.7
254.1,339.0,332.7
290.0,364.9,332.7
248.5,364.6,332.7
252.3,369.7,332.7
248.7,340.7,332.7
251.3,341.2,332.7
259.2,377.6,332.7
294.1,409.9,332.7
253.3,344.1,332.7
245.9,363.7,332.7
249.5,330.8,332.7
273.7,332.5,332.7
249.4,336.8,332.7
249.4,334.1,332.7
249.3,338.5,332.7
271.2,364.9,332.7
253.9,343.0,332.7
271.1,343.2,332.7
253.5,379.8,332.7
267.4,338.1,332.7
245.2,368.4,332.7
193.9,365.6,332.7
186.9,368.5,332.7
186.9,336.5,332.7
210.6,338.6,332.7
191.1,336.5,332.7
204.8,335.2,332.7
188.5,342.6,332.7
204.7,412.4,332.7
203.6,367.6,332.7
190.4,365.9,332.7
189.5,340.5,332.7
185.4,334.1,332.7
188.8,357.6,332.7
201.7,353.6,332.7
188.7,320.6,332.7
187.2,373.4,332.7
204.5,354.8,332.7
187.4,383.3,332.7
204.3,310.9,332.7
184.3,341.4,332.7
186.4,335.5,332.7
186.0,250.1,332.7
200.0,283.5,332.7
207.9,256.6,332.7
190.9,251.6,332.7
209.3,146.8,332.7
189.9,150.7,332.7
183.1,157.0,332.7
186.3,161.5,332.7
153.9,157.7,332.7
152.5,150.8,332.7
137.1,151.5,332.7
136.1,146.3,332.7
153.5,152.2,332.7
137.1,148.7,332.7
151.2,146.4,332.7
150.8,144.8,332.7
135.6,147.3,332.7
133.9,152.4,332.7
154.3,149.6,332.7
135.2,150.4,332.7
132.8,149.6,332.7
136.4,152.7,332.7
135.8,143.6,332.7
151.5,147.2,332.7
134.6,152.9,332.7
152.5,149.0,332.7
135.9,147.2,332.7
154.6,147.2,332.7
134.8,155.9,332.7
135.1,157.5,332.7
134.7,168.6,332.7
159.2,165.5,332.7
144.9,323.1,332.7
147.5,326.6,332.7
146.9,325.5,332.7
145.5,321.7,332.7
210.8,330.0,332.7
215.3,327.7,332.7
217.7,332.0,332.7
253.0,339.9,332.7
265.7,330.4,332.7
249.8,331.1,332.7
255.4,398.5,332.7
263.8,382.7,332.7
277.9,399.8,332.7
277.3,369.2,332.7
289.9,372.0,332.7
298.5,353.2,332.7
263.6,343.4,332.7
265.3,338.3,332.7
275.1,367.4,332.7
257.2,375.4,332.7
274.1,337.2,332.7
282.7,398.7,332.7
257.8,334.9,332.7
292.5,342.4,332.7
258.5,345.4,332.7
273.3,332.8,332.7
258.0,339.9,332.7
300.6,371.8,332.7
273.4,385.5,332.7
253.1,377.5,332.7
252.6,380.3,332.7
277.7,344.4,332.7
255.8,378.3,332.7
254.3,373.2,332.7
256.5,340.2,332.7
272.0,372.8,332.7
270.0,333.1,332.7
251.9,329.2,332.7
292.6,346.2,332.7
257.2,316.2,332.7
249.1,322.3,332.7
274.0,332.1,332.7
247.9,331.9,332.7
207.5,335.7,332.7
187.5,336.3,332.7
210.0,397.9,332.7
194.3,398.0,332.7
193.5,370.3,332.7
228.8,292.5,332.7
188.5,326.9,332.7
191.5,294.5,332.7
198.6,328.6,332.7
212.6,346.8,332.7
194.6,315.2,332.7
190.8,312.3,332.7
210.3,286.7,332.7
190.8,282.1,332.7
191.0,284.5,332.7
190.9,286.9,332.7
190.6,285.0,332.7
208.2,286.9,332.7
191.4,273.7,332.7
190.5,277.1,332.7
192.6,263.5,332.7
212.3,167.2,332.7
188.8,171.9,332.7
210.1,166.5,332.7
180.8,168.9,332.7
199.6,149.5,332.7
183.0,150.4,332.7
185.1,146.2,332.7
137.2,154.9,332.7
172.7,147.2,332.7
137.2,149.1,332.7
154.2,145.8,332.7
155.9,146.4,332.7
155.6,144.9,332.7
157.9,146.4,332.7
137.7,144.7,332.7
172.7,150.7,332.7
137.4,143.1,332.7
155.4,143.4,332.7
134.2,143.1,332.7
156.0,146.2,332.7
154.6,150.7,332.7
153.9,144.4,332.7
139.1,148.3,332.7
175.3,145.3,332.7
135.8,145.7,332.7
156.1,144.3,332.7
155.9,145.3,332.7
137.4,150.9,332.7
157.0,150.9,332.7
133.1,157.1,332.7
134.7,154.0,332.7
136.6,146.0,332.7
156.7,172.4,332.7
154.2,165.8,332.7
156.4,173.6,332.7
130.1,161.0,332.7
131.9,176.3,332.7
130.3,165.4,332.7
129.2,163.6,332.7
126.4,164.5,332.7
131.1,169.5,332.7
145.8,166.5,332.7
128.3,230.0,332.7
128.2,167.9,332.7
127.9,167.7,332.7
147.9,195.4,332.7
127.3,162.4,332.7
162.4,203.2,332.7
129.6,183.1,332.7
165.7,184.7,332.7
128.3,185.0,332.7
148.4,243.9,332.7
144.7,179.2,332.7
147.8,207.3,332.7
149.0,191.8,332.7
128.5,252.6,332.7
129.1,194.5,332.7
131.3,186.2,332.7
126.2,192.1,332.7
126.4,192.0,332.7
125.0,188.3,332.7
125.7,195.4,332.7
145.6,229.5,332.7
128.4,232.0,332.7
162.5,223.3,332.7
124.9,205.1,332.7
144.8,260.0,332.7
144.0,201.5,332.7
128.3,231.3,332.7
165.7,200.8,332.7
128.0,237.3,332.7
129.8,209.4,332.7
127.6,260.9,332.7
124.0,274.0,332.7
161.5,263.4,332.7
134.5,292.9,332.7
151.8,270.3,332.7
136.4,334.4,332.7
137.0,297.0,332.7
154.4,273.5,332.7
138.8,271.4,332.7
156.7,273.2,332.7
137.3,270.4,332.7
138.4,268.7,332.7
138.2,263.6,332.7
135.8,268.8,332.7
139.0,271.6,332.7
156.5,271.0,332.7
135.8,285.3,332.7
139.0,267.4,332.7
137.7,264.4,332.7
170.4,301.6,332.7
138.6,293.1,332.7
171.9,295.8,332.7
136.3,273.5,332.7
173.8,246.4,332.7
135.7,163.6,332.7
156.1,175.3,332.7
138.1,164.3,332.7
137.9,162.3,332.7
158.0,149.0,332.7
157.5,147.9,332.7
136.8,153.4,332.7
156.1,145.1,332.7
137.6,148.0,332.7
154.0,144.9,332.7
157.4,149.8,332.7
138.2,144.2,332.7
136.4,149.9,332.7
139.7,145.3,332.7
137.5,141.8,332.7
137.1,141.3,332.7
137.3,144.4,332.7
155.3,142.1,332.7
153.2,143.0,332.7
137.0,144.6,332.7
154.9,142.2,332.7
135.3,142.8,332.7
173.8,145.4,332.7
138.1,141.0,332.7
157.0,148.9,332.7
138.3,143.3,332.7
154.9,141.2,332.7
136.7,143.9,332.7
173.8,151.6,332.7
135.6,149.2,332.7
137.9,154.0,332.7
155.3,155.9,332.7
135.1,151.1,332.7
138.1,147.8,332.7
138.2,153.7,332.7
150.4,145.5,332.7
132.2,171.2,332.7
167.0,160.9,332.7
127.3,165.2,332.7
129.9,161.1,332.7
145.7,164.3,332.7
125.2,165.0,332.7
128.8,163.0,332.7
126.6,169.8,332.7
148.5,166.7,332.7
147.5,170.1,332.7
147.0,167.0,332.7
146.1,224.9,332.7
147.0,167.8,332.7
146.1,196.3,332.7
128.2,193.9,332.7
144.8,225.9,332.7
124.1,223.6,332.7
146.7,194.9,332.7
143.2,208.9,332.7
129.2,208.1,332.7
128.4,179.9,332.7
124.5,213.8,332.7
145.8,177.3,332.7
124.0,181.0,332.7
144.5,174.4,332.7
127.3,180.6,332.7
124.0,174.0,332.7
127.2,175.8,332.7
127.0,174.0,332.7
139.8,178.7,332.7
125.9,175.2,332.7
160.1,215.0,332.7
125.2,216.9,332.7
163.1,217.6,332.7
126.4,221.5,332.7
143.6,217.5,332.7
127.3,217.3,332.7
127.3,217.3,332.7
147.1,214.0,332.7
129.6,216.8,332.7
133.4,209.4,332.7
153.9,206.9,332.7
136.2,209.3,332.7
137.7,208.3,332.7
138.1,171.0,332.7
135.7,169.4,332.7
138.7,173.8,332.7
140.1,196.6,332.7
134.2,165.9,332.7
156.0,160.3,332.7
137.9,163.4,332.7
163.5,151.8,332.7
146.8,149.8,332.7
160.1,162.1,332.7
139.7,163.8,332.7
138.4,173.2,332.7
137.5,169.6,332.7
174.6,172.0,332.7
140.6,165.3,332.7
157.7,161.5,332.7
139.5,161.3,332.7
156.7,160.4,332.7
157.2,163.7,332.7
141.9,160.4,332.7
137.4,160.8,332.7
139.7,158.1,332.7
138.7,158.2,332.7
136.8,158.7,332.7
136.8,158.9,332.7
155.7,157.0,332.7
136.8,158.7,332.7
156.4,164.5,332.7
154.0,158.8,332.7
138.4,157.3,332.7
155.3,161.2,332.7
138.0,160.8,332.7
155.8,162.9,332.7
137.9,156.4,332.7
135.9,155.2,332.7
157.2,159.9,332.7
193.3,254.2,332.7
189.9,266.1,332.7
207.2,267.1,332.7
207.9,271.8,332.7
188.5,269.1,332.7
205.6,267.2,332.7
187.7,262.6,332.7
188.6,261.8,332.7
185.0,259.6,332.7
187.7,260.3,332.7
223.1,258.1,332.7
196.4,255.6,332.7
197.1,326.1,332.7
214.9,335.2,332.7
196.9,311.2,332.7
210.9,311.2,332.7
0.0,0.0,332.7
0.0,0.0,332.7
246.6,315.1,332.7
248.2,306.4,332.7
299.6,332.7,332.7
259.0,337.3,332.7
277.7,344.2,332.7
259.2,332.3,332.7
295.9,330.4,332.7
262.4,359.0,332.7
263.0,375.7,332.7
257.7,367.9,332.7
266.9,387.2,332.7
261.2,338.8,332.7
263.5,381.5,332.7
285.7,372.9,332.7
264.9,373.3,332.7
278.9,377.6,332.7
279.4,372.6,332.7
284.0,358.5,332.7
264.1,359.3,332.7
264.7,345.8,332.7
281.2,349.8,332.7
263.6,375.0,332.7
277.8,371.4,332.7
281.2,380.9,332.7
262.2,375.3,332.7
282.7,340.8,332.7
263.6,364.2,332.7
278.6,360.8,332.7
270.6,371.1,332.7
287.3,336.0,332.7
259.6,345.7,332.7
257.6,409.2,332.7
258.5,350.1,332.7
270.3,339.6,332.7
258.2,369.2,332.7
274.5,369.9,332.7
254.2,324.4,332.7
256.4,341.0,332.7
259.7,377.8,332.7
307.5,346.5,332.7
269.2,337.2,332.7
253.4,360.7,332.7
256.9,283.4,332.7
270.7,340.8,332.7
253.6,322.2,332.7
289.3,354.8,332.7
252.8,315.2,332.7
253.2,285.9,332.7
251.1,278.2,332.7
193.9,279.1,332.7
194.4,270.3,332.7
193.9,269.1,332.7
209.5,268.9,332.7
210.4,276.5,332.7
211.8,283.5,332.7
192.1,285.8,332.7
192.9,287.8,332.7
193.4,280.8,332.7
208.0,262.7,332.7
191.3,259.9,332.7
188.6,254.4,332.7
214.5,258.7,332.7
199.1,163.5,332.7
195.7,160.5,332.7
227.0,159.8,332.7
152.7,159.7,332.7
169.0,160.5,332.7
151.1,155.0,332.7
168.9,156.6,332.7
153.9,154.8,332.7
168.8,158.4,332.7
152.7,156.1,332.7
151.3,150.6,332.7
167.4,157.0,332.7
151.7,151.9,332.7
187.2,154.3,332.7
148.9,154.1,332.7
170.1,151.5,332.7
152.9,157.0,332.7
153.3,157.1,332.7
150.1,152.5,332.7
152.5,160.1,332.7
150.0,153.7,332.7
150.9,164.3,332.7
151.8,154.6,332.7
151.3,160.1,332.7
168.2,158.7,332.7
155.5,164.0,332.7
154.9,172.9,332.7
170.8,169.4,332.7
172.8,326.5,332.7
