University Library (OV),Redwood Hall (RE),University Student Union (USU),Campus Store Complex (CSC),Jacaranda Hall (JD),Sierra Hall (SH),Parking Lot B1 (PL:B1),Parking Lot and Structure B3 (PLPS:B3),Parking Lot B4 (PL:B4),Parking Lot and Structure B5 (PLPS:B5),Parking Lot B6 (PL:B6),Parking Lots C6 and D6 (PL:C6D6),Parking Lot F5 (PL:F5),Parking Structure G3 (PS:G3),Parking Structure G6 (PS:G6)
8.03,11.43,1.41,4.31,12.64,2.5,18.1321875,20.7925449,11.1676113,21.6517207,10.5474717,7.32160254,8.3010625,10.2315918,14.7939355
80.09,121.16,15.67,43.27,130.6,27.55,186.600094,196.564344,102.022695,220.449063,107.619125,72.3164219,92.3669609,109.247102,148.073578
176.76,265.28,39.36,91.79,283.65,62.44,368.501906,463.832969,206.006969,438.9245,262.543094,152.799859,213.780031,241.570438,300.679531
253.41,385.67,58.99,138.27,393.8,91.15,516.795969,744.530188,301.7595,621.069938,409.941219,219.225125,322.967156,359.092594,429.536406
291,453.36,67.9,155.2,416.49,97,621.0355,952.560438,374.495594,751.219625,512.963281,266.429063,403.451906,447.018375,521.719469
291,455.9,67.9,155.2,428.84,97,666.958625,1055.47738,413.422969,812.378,570.888313,290.305031,451.438469,493.604969,564.05275
291,455.9,67.9,155.2,430.07,97,589.011875,955.917688,361.061781,718.8385,518.473406,257.988188,409.988438,447.21125,503.292625
291,454.55,67.9,155.2,420.44,97,622.393188,1028.67656,380.790281,761.805625,561.152688,265.984375,440.83725,479.241844,531.962813
262.07,398.3,63.44,144.92,399.13,94.87,518.609625,878.38825,308.576781,637.542625,478.40075,218.280406,373.370625,407.902313,446.160469
187.53,286.42,38.81,105.17,295.77,59.16,372.830094,674.517063,220.311,472.893156,346.645344,160.534672,260.348625,312.90375,333.167656
96.82,147.22,12.1,46.56,132.96,26.05,190.2785,384.700438,116.702664,251.025031,173.209641,78.5892422,122.215594,177.913078,181.408891
15.03,21.07,1.56,6.6,19.02,2.27,18.4556816,67.2382344,14.415123,31.2928184,16.9301914,7.59143506,14.164334,27.6673965,22.9916738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.24,14.67,1.49,4.91,14.37,2.79,9.82757227,16.7864414,5.97150537,12.1240732,9.12153516,4.35651514,7.17844873,7.85618457,8.58543945
85.36,129.59,16.78,46.31,139.94,29.21,77.4603828,125.841578,47.2131055,94.7872266,68.0862969,33.6501133,53.6692695,59.316332,66.7778828
183.72,276.24,40.93,95.41,295.3,64.95,211.110047,330.854,127.008016,257.622156,181.107828,91.6125703,143.604063,158.344984,180.443688
259.58,395.17,60.48,141.68,396.35,93.45,353.267,547.358625,212.445344,428.726156,297.130375,151.299406,233.979859,259.582906,299.526938
291,453.77,67.9,155.2,417.06,97,429.853719,680.97725,260.122906,523.553875,367.919469,186.469531,289.581156,319.432625,366.857219
291,455.9,67.9,155.2,428.82,97,559.299438,889.543188,343.207625,681.148563,480.278094,242.656703,379.945781,416.572469,475.3065
291,455.9,67.9,155.2,429.64,97,682.21275,1102.4945,420.552406,832.69025,599.249563,299.190219,473.976906,515.830156,582.305063
291,454.5,67.9,155.2,420.39,97,601.663,993.127813,367.222219,737.74325,542.611625,256.901078,427.261969,465.089625,515.877563
261.4,397.3,63.28,144.56,398.3,94.64,484.361063,823.085563,289.379625,595.555,446.621906,204.893047,351.375563,383.271688,419.206281
187.82,285.57,38.72,104.88,295.57,59.02,335.301125,598.759063,199.699141,421.525875,310.739969,145.255828,237.433875,278.585719,297.568594
97.29,147.62,12.12,46.69,133.29,26.31,147.737375,279.489094,90.2564531,189.057813,138.054656,63.5931992,103.020047,129.308633,135.609891
15.26,21.87,1.54,6.82,19.43,2.24,17.6374551,47.9749883,12.0512178,25.5358047,17.4776172,7.75436035,14.5508232,20.6543438,18.6811465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.96,16.04,1.56,5.43,15.55,3.01,19.7056211,24.7981816,11.988748,23.5283301,12.7244844,8.02463672,10.0389531,12.0007979,16.1690664
86.56,130.9,16.95,46.79,141.42,29.47,157.956922,196.753063,90.3931172,187.591922,107.57132,63.8880195,88.9942656,101.957188,128.921977
184.76,277.14,41.25,95.72,296.27,65.16,206.146859,325.029094,123.872492,251.830125,177.448578,89.9051797,140.294031,155.30775,176.303141
258.38,393.2,60.17,140.99,395.84,92.94,124.323719,207.942703,76.2776016,153.320313,112.7165,54.8334141,89.0261172,97.6629609,108.287422
291,454.7,67.9,155.2,418.3,97,174.710453,290.718594,106.945109,214.438609,157.758875,76.8423125,124.056734,136.127641,151.179203
291,455.9,67.9,155.2,430.16,97,347.767813,574.835313,214.334797,428.265625,311.672938,153.119859,245.589906,269.559344,300.976094
291,455.9,67.9,155.2,430.09,97,565.826375,923.02125,350.043563,694.35775,502.020656,247.870656,394.642469,431.438844,484.298406
291,454.79,67.9,155.2,420.81,97,598.093375,988.22575,366.45575,731.899875,537.360125,255.939625,426.2765,462.177938,511.300281
261.02,396.7,63.18,144.32,398.2,94.5,312.776094,530.413063,189.843281,385.591469,287.168688,136.404328,225.735344,247.116172,270.928188
187.88,285.68,38.74,104.93,297.53,59.05,372.420813,664.63025,223.039875,468.237844,345.538281,161.661719,266.570719,308.265094,330.853063
97.5,147.82,12.15,46.85,134.33,26.41,83.1646484,142.340203,50.9898594,102.807578,77.1690156,36.9169297,60.7053867,66.4252969,72.6488828
15.45,22.2,1.57,6.94,19.78,2.28,11.7679697,19.5176074,7.17318896,14.4580859,10.5273623,5.16080566,8.25278711,9.11609082,10.1901113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.42,16.17,1.77,5.51,15.91,3.1,26.9378477,27.7256152,16.1451768,31.5411953,13.6210908,10.4764443,10.7619658,13.7672832,21.2815254
82.51,124.77,16.09,44.77,134.94,27.99,197.374844,209.733766,108.477359,231.496891,116.352805,76.827125,99.9489141,116.942617,156.593453
176.71,266.06,40.6,91.94,285.09,62.49,371.285063,473.676063,207.359313,444.919188,270.238344,154.890109,217.194922,245.717109,304.213594
249.5,379.51,58.07,136.1,392.22,89.68,499.608094,729.828313,292.475719,603.668813,400.670844,213.181578,315.738594,350.997688,416.058844
291,453.88,67.9,155.2,417.24,97,629.38575,972.841,377.636719,765.30275,525.870813,271.94875,413.668375,455.237031,530.1275
291,455.9,67.9,155.2,429.02,97,682.432625,1081.1765,420.695313,828.371938,586.356938,297.349406,462.401219,505.304406,579.883188
291,455.9,67.9,155.2,430.13,97,658.278563,1062.83638,406.057938,801.395625,578.516063,287.383469,456.740531,496.778156,558.999125
291,454.59,67.9,155.2,420.56,97,629.3155,1040.78113,385.987125,772.109625,570.476563,270.449094,449.657938,485.529031,540.693688
262.58,399.02,63.56,145.19,398.82,95.06,531.0955,903.815625,316.367188,654.146813,489.826188,224.203625,386.087844,420.134094,457.70725
188.65,287.83,39.04,105.72,299.2,59.5,358.831031,652.10975,215.442828,455.446875,335.802031,156.246141,254.46675,302.7315,321.988719
98.59,149.37,12.16,47.39,136.27,26.74,183.191422,366.526031,112.024969,240.583938,168.949109,76.3076719,121.045188,169.597438,173.476813
16.06,22.84,1.58,7.34,20.74,2.28,26.4341523,87.7982578,19.5670176,42.2419961,23.5395762,10.5530352,19.2680898,36.3908828,31.0978535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51,18.28,1.63,6.22,18.22,3.59,30.4760449,30.0763359,18.1370918,35.6337852,14.6497441,11.6990313,11.5528135,15.0689268,23.8299238
90.82,137.21,17.77,49.24,148.82,30.94,202.886031,214.974328,111.575094,238.444984,120.091938,78.8865391,102.805508,120.468539,160.924625
190.67,287.81,43.86,99.17,308.53,67.57,378.880875,481.8855,211.240906,452.854344,275.829,157.944156,222.926109,250.905859,309.991875
265.56,404.26,61.86,144.95,398.77,95.59,528.579188,771.200938,308.720375,636.58925,421.005563,224.593484,332.845125,370.493313,439.619094
291,455.9,67.9,155.2,420.72,97,609.079125,938.401188,365.156063,737.937813,505.411438,261.890422,398.927688,438.850938,511.755844
291,455.9,67.9,155.2,432.79,97,657.690375,1038.7885,406.020094,799.802813,564.818563,284.796844,445.081125,485.907031,556.531688
291,455.9,67.9,155.2,433.7,97,666.291438,1077.51038,411.595375,810.658063,586.23625,290.42925,463.649938,503.915688,564.51975
291,455.9,67.9,155.2,424.01,97,615.183063,1017.73444,377.458094,754.105063,555.778938,263.210406,438.836969,474.633781,526.133625
272.53,409.45,65.22,148.99,401.59,97,523.543563,889.797688,312.389625,643.160125,484.203219,221.1275,380.107344,413.7185,452.148719
194.33,295.89,40.19,108.38,308.25,61.32,361.860813,659.011688,218.786156,460.85175,340.584875,156.554094,256.006313,304.380313,325.108313
101.79,154.75,12.33,49.36,142.01,27.56,193.770203,392.858125,118.697109,256.294563,177.600813,80.0520781,128.388156,181.550469,184.108625
16.8,23.92,1.73,7.76,22.17,2.29,28.363918,96.4043984,21.0068828,45.6186992,24.6558789,11.034502,19.8232266,39.7375,33.756125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.37,19.54,1.88,6.66,19.43,3.8,33.5055039,33.7055781,19.7904395,39.0376055,16.5102031,12.8508457,12.9930488,16.7526973,26.2778105
65.36,99.12,13.06,35.48,106.74,22.01,205.918375,218.349844,113.346836,242.968141,122.321234,80.5418984,104.671828,122.626727,163.863234
193.37,288.69,43.99,100.22,309.92,67.74,384.395219,489.264781,215.224703,459.231406,279.945063,159.969563,226.689609,255.019328,314.976313
270.28,407.18,62.29,145.97,400.31,96.25,527.369813,770.405688,308.541719,635.920188,421.154469,224.260156,332.295844,369.075625,439.021031
291,455.9,67.9,155.2,421.34,97,625.397375,966.101438,376.266094,757.66275,520.485688,269.246594,411.429625,451.35575,526.089
291,455.9,67.9,155.2,433.23,97,670.223188,1063.94138,414.582313,816.659438,577.68375,291.682281,455.65175,497.781219,568.955
291,455.9,67.9,155.2,432.94,97,676.196438,1098.07525,418.988406,826.083313,598.228188,297.886781,471.999219,511.822156,576.813188
291,455.9,67.9,155.2,422.49,97,620.362438,1029.4625,380.481938,759.0105,561.847063,265.93675,443.696031,479.69475,531.293188
267.34,401.57,63.95,146.11,399.47,95.65,512.760469,872.735188,306.187156,632.025188,476.534625,216.400453,373.617,405.725656,443.710125
190.66,288.39,39.2,105.61,300.46,59.74,375.478906,679.062875,225.783328,476.094344,351.574844,160.691563,265.491969,315.22775,334.689406
98.38,149.49,11.48,48.04,137.66,26.98,192.901266,390.605344,119.159859,254.410609,177.787047,79.0262969,128.834148,179.981188,183.844188
16.3,23.41,1.87,7.75,22.26,2.55,29.4485176,97.7114609,21.5198789,46.5100742,25.3994785,11.375666,20.5117363,40.4216953,34.5744688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.55,20.08,1.81,6.97,20.16,3.89,30.5603926,36.2921875,18.1692734,36.1689648,18.4617637,12.2126836,14.5098682,17.6525371,24.5936172
92.95,139.35,18.12,49.94,150.84,31.39,154.053922,203.917219,89.903375,184.257391,111.693117,63.3722383,90.8598672,103.282984,126.752328
193.25,289.06,43.98,100.19,310.58,67.73,336.453344,451.714719,191.478297,403.451094,255.271859,141.419109,203.781438,229.334984,278.311688
270.01,406.8,62.24,145.86,402.2,96.18,474.827875,713.764938,281.722219,574.015938,387.051031,203.568906,305.18,337.973719,397.640813
291,455.9,67.9,155.2,422.68,97,609.711188,948.237625,367.165656,739.29275,511.501656,263.050656,404.278406,444.878406,514.8565
291,455.9,67.9,155.2,433.4,97,585.309938,933.033313,360.997969,711.839125,504.907719,253.975219,399.702594,437.44725,498.9025
291,455.9,67.9,155.2,433.08,97,640.27625,1040.22756,396.325031,784.306188,566.5795,280.711688,446.232406,486.136813,545.874375
291,455.9,67.9,155.2,422.6,97,598.208875,992.827063,365.966656,732.04625,541.489125,254.942922,427.234125,463.567688,513.273875
267.42,401.84,63.97,146.27,399.56,95.68,474.635344,808.569188,284.97975,584.2115,439.903531,202.777453,345.573375,375.626719,410.238719
191.32,289.42,39.33,106,301.53,61.26,328.162438,590.220563,198.388547,414.21675,307.074563,141.515547,235.446922,274.028875,292.385938
100.99,151.48,11.64,48.58,139.88,27.29,199.170344,393.143563,123.000141,259.354859,186.275,82.6621328,136.824719,181.095078,186.558438
16.48,23.69,1.83,8.02,22.56,2.44,34.4676172,100.223766,23.8983477,51.0225742,30.7973789,14.141125,25.293502,42.2667656,37.8091992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44,12.42,1.92,4.5,13.35,2.83,17.7197754,29.6674004,10.839623,21.8746973,16.0418193,7.81240088,12.6373682,13.9008906,15.4436738
47.97,72.43,9.9,25.85,77.89,16.08,148.715719,206.115406,88.1252656,179.051484,112.963016,62.0402188,91.088125,102.697648,123.517805
121.47,180.97,27.33,62.68,194.3,41.93,390.081594,518.040313,220.4505,468.074188,293.940719,163.264766,236.487078,264.801938,321.802719
191.63,287.46,43.74,103.03,309.13,67.49,534.949,788.796438,314.778438,643.5265,427.873,227.762641,339.145688,376.27375,446.576188
283.75,421.51,67.1,152.23,407.73,97,626.933938,971.991063,379.412,760.523563,523.153719,270.254094,414.407781,454.866719,528.718563
289.52,445.27,67.9,155.2,416,97,686.178063,1088.81363,423.614469,833.888063,590.575438,298.269344,466.05525,507.945938,582.706188
289.65,445.88,67.9,155.2,414.63,97,650.845438,1058.18113,401.417125,793.329125,575.3275,284.527031,453.992969,493.819563,554.024313
172.58,255.68,40.48,92.82,275.49,60.15,639.109438,1058.024,391.775688,782.473938,578.57475,272.466719,455.486938,494.055094,547.628
219.19,329.06,52.33,119.69,351.91,78.16,498.745938,852.038188,300.5805,614.09125,463.346875,212.780438,363.703313,396.537531,432.250281
187.45,283.46,38.54,103.79,295.51,59.97,379.948375,690.386188,230.684969,482.179938,357.209406,163.343781,271.282875,320.051438,340.297188
98.53,147.64,11.45,47.4,136.82,27.2,195.204859,395.128969,120.989398,257.864953,181.645406,78.4122578,132.078484,181.847844,185.145906
16.58,23.86,2.13,8.24,23.33,2.83,31.425543,100.451063,22.4339512,48.5328086,26.486793,11.9538779,21.6856895,41.6930859,36.4024727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.18,20.65,2.12,7.09,21.16,4.22,6.18352637,11.0293301,3.77410352,7.6921665,5.99562256,2.78185791,4.73444189,5.13947363,5.48717773
17.39,25.62,4,9.28,27.56,5.86,32.0785332,54.2800781,19.5341641,39.4780039,29.4379727,14.1246016,23.1754199,25.3913066,27.9328184
109.36,162.68,24.86,56.68,174.84,37.44,74.9932969,126.2655,45.8637266,92.3090938,68.1446797,32.9312773,53.8467617,58.9702539,65.3294805
255.87,385.39,58.96,138.18,396.32,91.08,80.6096797,135.910938,49.2679805,99.5160703,73.5656172,35.7158398,57.8771406,63.6569883,70.2744141
228.04,338.12,53.7,122.6,365.34,80.06,97.9074297,164.55225,59.7771289,120.399547,89.0619922,43.0703164,70.0769219,76.8576641,84.8016641
291,455.9,67.9,155.2,431.26,97,171.015016,286.898594,104.360875,210.413609,155.474578,75.2711953,122.488438,133.979359,148.781719
291,455.9,67.9,155.2,430.99,97,184.044125,309.509875,112.218336,226.671234,166.908469,81.2862734,131.608688,144.244438,160.016719
291,453.38,67.9,155.2,419.78,97,144.926109,243.871594,88.7533359,178.267328,132.054453,63.7963477,104.403117,113.930734,125.996609
259.48,389.82,62.08,141.84,396.97,92.84,286.086344,483.995406,174.451031,352.327625,262.936906,125.672625,207.225641,225.815328,249.688203
182.82,276.51,37.58,101.2,289.52,59.08,214.015516,365.212563,130.266711,264.334188,197.075016,93.6671719,154.401906,170.430813,185.876641
93.75,139.59,11.12,44.94,130.72,25.92,133.5175,235.247719,81.6317109,166.919578,123.699836,57.7933867,95.5633125,109.584055,118.421789
15.79,22.91,2.37,7.95,22.7,3.13,28.1514805,57.2274375,17.7237012,36.5467656,27.0424199,12.3689121,21.5513535,25.7893613,26.2604688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.98,7.33,1.14,2.65,7.88,1.68,37.7842813,47.2066445,22.4867227,44.6192188,24.2444531,15.1510557,19.0226797,22.682418,30.4486875
30.22,44.52,6.85,16.09,47.82,10.08,104.344953,166.831641,63.04075,127.120398,90.5697109,45.3662344,72.1800781,79.5313438,89.6899141
73.55,109.39,16.6,38.61,116.97,24.78,330.274281,465.36825,191.905484,399.606094,260.166406,140.707953,207.954531,232.559531,276.764438
255.09,384.09,58.76,136.75,396.53,90.78,542.998125,811.7895,321.881625,655.28075,439.333469,231.457125,345.256375,384.169844,455.1045
291,453.24,67.9,155.2,420.22,97,665.34775,1031.88769,402.995906,807.846688,558.684375,288.008375,441.538406,484.778063,561.774125
291,455.9,67.9,155.2,430.47,97,693.682813,1100.55788,429.028594,843.974438,598.852313,302.043469,472.794094,516.006469,586.7125
291,455.9,67.9,155.2,431.51,97,696.4905,1165.33438,443.678563,875.945875,633.328375,313.952094,497.015375,541.937813,596.134563
291,453.19,67.9,155.2,421.76,97,594.917438,993.186125,365.315063,732.003438,540.933438,255.038047,426.984313,463.556781,513.842719
262.63,394.57,62.83,143.55,400.85,93.99,558.087875,951.138688,332.962813,686.73125,520.198594,236.250031,406.273875,442.698094,481.427938
117.43,175.36,24.3,63.95,185.54,39.33,374.51625,673.676125,228.795578,472.531969,353.164156,163.216266,271.176,312.450906,334.409719
68.3,101.46,9.28,32.99,97.57,19.75,41.1650156,69.7443672,25.2295781,50.8143359,37.7390156,18.2344746,29.6555742,32.5033047,35.9349102
16.5,23.7,2.34,8.07,23.53,3.09,8.2579082,13.4352051,5.02335303,10.112582,7.21824121,3.59107715,5.68060352,6.29804248,7.11919336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.99,23.15,2.59,8.03,23.87,4.73,49.2327305,47.4736602,28.0022617,56.844707,22.838375,18.4748945,18.0218301,23.5775059,37.8288594
58.64,88.7,11.94,30.79,95.31,19.55,224.435734,243.603594,126.259016,264.744688,139.290328,89.3439609,118.721586,137.671313,179.055984
143.69,215.35,33.01,76.29,231.31,49.81,409.742281,534.190188,232.516891,492.593,305.670313,172.039422,246.530859,276.508125,338.169313
202.52,304.07,46.2,108.07,328.03,70.78,529.978813,794.3925,315.245938,639.942688,429.384313,226.128172,340.012969,376.289813,442.594094
281.15,417.42,66.46,151.39,407.19,97,662.970313,1028.98319,400.662813,804.279313,555.827125,286.181031,439.824656,481.218906,558.011438
291,452.48,67.9,155.2,420.81,97,696.025813,1111.9915,432.024406,852.220563,602.191,303.112625,476.15325,518.928188,588.882688
280.51,416.53,66.26,151.26,408.61,97,627.441938,1023.88938,387.751313,766.527875,556.170438,275.534625,440.366813,479.194375,537.855813
291,452.33,67.9,155.2,421.28,97,651.923313,1086.30838,400.421375,801.46525,592.747938,279.983219,468.70925,506.194688,560.540688
257.13,386.23,61.5,140.52,398.46,91.97,552.5635,943.32875,328.930625,679.861188,514.554188,233.414609,403.988344,438.50975,476.676688
149.13,223.38,30.48,81.71,237.09,50.23,399.422125,727.604438,243.791594,506.219063,375.660063,170.383781,283.28475,337.333188,357.752
83.17,123.83,10.33,39.89,117.16,23.16,210.781844,429.3935,132.216141,278.660781,195.059188,83.7877031,144.956438,197.809188,200.581969
14.57,21.24,2.53,7.34,21.26,3.51,35.7165039,112.894383,25.3018984,54.4511836,29.5012168,12.7987539,23.9705469,47.2531992,41.1870664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.86,22.88,2.7,8.02,23.68,4.66,50.4213984,50.499082,28.6088691,58.300125,24.5962051,19.1021094,19.3388477,24.9299609,38.9213125
33.45,49.45,7.53,17.73,52.88,11.03,230.884313,254.829375,129.94,273.458063,145.042797,91.9249063,123.470273,142.654766,185.297516
94.23,140.71,21.32,50.04,150.07,31.78,402.357813,521.937344,228.335219,482.469438,300.322219,168.873719,241.641031,271.083094,332.189656
189.52,284.24,43.26,101.15,306.48,66.03,550.133188,821.181688,325.597594,664.935688,444.088438,234.25175,349.908469,389.495344,459.776438
291,452.77,67.9,155.2,419.58,97,626.184188,973.483625,379.126438,758.660063,524.485,269.540844,416.267813,456.394188,528.975313
291,455.9,67.9,155.2,431.42,97,675.757,1071.46313,415.406156,819.754313,581.464813,293.073563,458.932563,502.146781,571.891188
291,455.9,67.9,155.2,431.09,97,691.510313,1128.23638,428.458813,845.352688,613.798875,304.34925,484.784906,525.506375,588.939875
291,452.21,67.9,155.2,421.1,97,647.908313,1078.2975,397.082531,791.559938,588.518375,276.427938,462.983969,500.274688,555.639063
